Date, Open, High, Low, Close
02/02/81, 932.25, 947.35, 923.89, 932.25
01/30/81, 947.26, 960.23, 940.69, 947.26
01/29/81, 948.89, 955.62, 937.11, 948.89
01/28/81, 942.57, 956.91, 939.58, 942.57
01/27/81, 949.48, 954.69, 935.91, 949.48
01/26/81, 938.90, 947.69, 930.88, 938.90
01/23/81, 940.18, 947.09, 934.29, 940.18
01/22/81, 940.44, 951.27, 934.12, 940.44
01/21/81, 946.24, 954.00, 938.48, 946.24
01/20/81, 950.67, 975.93, 948.54, 950.67
01/19/81, 970.98, 980.37, 965.35, 970.98
01/16/81, 973.29, 980.28, 964.84, 973.29
01/15/81, 969.96, 975.16, 959.29, 969.96
01/14/81, 966.46, 978.07, 960.75, 966.46
01/13/81, 965.10, 971.24, 956.48, 965.10
01/12/81, 968.76, 983.87, 964.75, 968.76
01/09/81, 968.68, 977.04, 957.76, 968.68
01/08/81, 965.69, 986.00, 959.12, 965.69
01/07/81, 980.88, 986.34, 962.62, 980.88
01/06/81, 1004.69, 1013.13, 986.26, 1004.69
01/05/81, 992.66, 996.92, 975.76, 992.66
01/02/81, 972.78, 975.59, 958.69, 972.78
12/31/80, 963.99, 972.01, 955.37, 963.99
12/30/80, 962.02, 969.53, 952.98, 962.02
12/29/80, 960.57, 974.57, 956.39, 960.57
12/26/80, 964.00, 969.00, 958.00, 964.00
12/24/80, 959.00, 968.00, 950.00, 959.00
12/23/80, 960.00, 971.00, 949.00, 960.00
12/22/80, 948.00, 962.00, 934.00, 948.00
12/19/80, 935.00, 945.00, 924.00, 935.00
12/18/80, 936.00, 948.00, 924.00, 936.00
12/17/80, 923.00, 933.00, 913.00, 923.00
12/16/80, 912.00, 922.00, 902.00, 912.00
12/15/80, 917.00, 927.00, 907.00, 917.00
12/12/80, 915.00, 923.00, 906.00, 915.00
12/11/80, 908.44, 918.51, 894.45, 908.44
12/10/80, 916.21, 943.51, 914.67, 916.21
12/09/80, 934.04, 944.28, 921.58, 934.04
12/08/80, 933.69, 951.19, 928.32, 933.69
12/05/80, 956.22, 972.60, 951.44, 956.22
12/04/80, 970.47, 984.21, 963.30, 970.47
12/03/80, 972.26, 981.56, 963.22, 972.26
12/02/80, 974.40, 979.69, 954.94, 974.40
12/01/80, 969.45, 991.12, 966.37, 969.45
11/28/80, 993.34, 998.71, 980.37, 993.34
11/26/80, 989.67, 1000.93, 979.86, 989.67
11/25/80, 982.67, 993.51, 973.03, 982.67
11/24/80, 978.75, 988.13, 967.66, 978.75
11/21/80, 989.92, 1004.69, 984.29, 989.92
11/20/80, 1000.16, 1004.60, 984.89, 1000.16
11/19/80, 991.03, 1009.38, 983.35, 991.03
11/18/80, 986.26, 990.78, 968.94, 986.26
11/17/80, 986.26, 990.78, 968.94, 986.26
11/14/80, 986.34, 997.35, 973.20, 986.34
11/13/80, 982.42, 984.64, 962.11, 982.42
11/12/80, 964.92, 968.85, 943.76, 964.92
11/11/80, 944.02, 951.44, 933.01, 944.02
11/10/80, 933.78, 940.44, 926.70, 933.78
11/07/80, 932.42, 940.53, 926.11, 932.42
11/06/80, 935.41, 950.44, 932.08, 935.41
11/05/80, 953.16, 982.59, 950.34, 953.16
11/03/80, 937.20, 941.30, 924.48, 937.20
10/31/80, 924.48, 929.34, 911.59, 924.48
10/30/80, 917.75, 932.52, 915.02, 917.75
10/29/80, 929.19, 941.64, 925.69, 929.19
10/28/80, 932.59, 937.55, 922.78, 932.59
10/27/80, 931.73, 944.63, 930.13, 931.73
10/24/80, 943.59, 947.34, 931.06, 943.59
10/23/80, 939.52, 958.28, 936.69, 939.52
10/22/80, 955.13, 961.77, 947.88, 955.13
10/21/80, 954.44, 968.69, 949.91, 954.44
10/20/80, 960.84, 964.42, 946.59, 960.84
10/17/80, 956.14, 966.05, 946.42, 956.14
10/16/80, 958.70, 987.30, 956.56, 958.70
10/15/80, 972.44, 975.94, 959.73, 972.44
10/14/80, 962.20, 971.67, 957.08, 962.20
10/13/80, 959.91, 963.66, 946.50, 959.91
10/10/80, 950.69, 965.70, 946.25, 950.69
10/09/80, 958.95, 971.08, 953.06, 958.95
10/08/80, 963.98, 971.42, 955.30, 963.98
10/07/80, 960.67, 973.05, 955.55, 960.67
10/06/80, 965.70, 969.63, 950.84, 965.70
10/03/80, 950.69, 957.84, 938.41, 950.69
10/02/80, 942.23, 948.20, 931.31, 942.23
10/01/80, 939.42, 945.14, 923.05, 939.42
09/30/80, 932.42, 937.20, 921.59, 932.42
09/29/80, 921.94, 934.81, 918.00, 921.94
09/26/80, 940.09, 952.66, 934.98, 940.09
09/25/80, 955.97, 972.61, 953.06, 955.97
09/24/80, 964.77, 972.78, 952.73, 964.77
09/23/80, 962.03, 980.72, 957.94, 962.03
09/22/80, 974.56, 977.05, 955.30, 974.56
09/19/80, 963.73, 972.70, 950.77, 963.73
09/18/80, 956.48, 972.02, 950.27, 956.48
09/17/80, 961.27, 966.98, 943.69, 961.27
09/16/80, 945.91, 953.06, 935.31, 945.91
09/15/80, 937.63, 942.58, 926.95, 937.63
09/12/80, 936.52, 945.48, 932.52, 936.52
09/11/80, 941.30, 947.78, 934.39, 941.30
09/10/80, 938.48, 946.16, 930.63, 938.48
09/09/80, 934.73, 936.09, 919.03, 934.73
09/08/80, 928.58, 945.48, 925.34, 928.58
09/05/80, 940.95, 950.69, 937.03, 940.95
09/04/80, 948.81, 964.84, 942.92, 948.81
09/03/80, 953.16, 955.20, 939.84, 953.16
09/02/80, 940.78, 944.80, 928.16, 940.78
08/29/80, 932.59, 936.44, 923.05, 932.59
08/28/80, 930.38, 944.03, 927.22, 930.38
08/27/80, 943.09, 953.23, 939.69, 943.09
08/26/80, 953.41, 964.59, 949.91, 953.41
08/25/80, 956.23, 961.34, 947.70, 956.23
08/22/80, 958.19, 969.45, 952.73, 958.19
08/21/80, 955.03, 958.53, 943.94, 955.03
08/20/80, 945.31, 948.98, 934.47, 945.31
08/19/80, 939.84, 952.13, 937.38, 939.84
08/18/80, 948.63, 961.95, 944.97, 948.63
08/15/80, 966.72, 972.34, 956.31, 966.72
08/14/80, 962.63, 965.36, 943.69, 962.63
08/13/80, 949.23, 958.80, 944.45, 949.23
08/12/80, 952.39, 969.97, 948.72, 952.39
08/11/80, 964.08, 966.89, 950.44, 964.08
08/08/80, 954.69, 965.88, 949.73, 954.69
08/07/80, 950.94, 953.75, 935.84, 950.94
08/06/80, 938.23, 941.05, 923.63, 938.23
08/05/80, 929.78, 938.81, 924.23, 929.78
08/04/80, 931.06, 935.23, 918.52, 931.06
08/01/80, 931.48, 940.02, 924.83, 931.48
07/31/80, 935.31, 939.52, 918.77, 935.31
07/30/80, 936.19, 946.94, 926.55, 936.19
07/29/80, 931.91, 935.16, 921.25, 931.91
07/28/80, 925.44, 927.73, 911.69, 925.44
07/25/80, 918.09, 925.34, 913.23, 918.09
07/24/80, 926.11, 933.80, 919.97, 926.11
07/23/80, 928.58, 937.70, 920.98, 928.58
07/22/80, 927.30, 940.78, 922.19, 927.30
07/21/80, 928.67, 933.28, 916.38, 928.67
07/18/80, 923.98, 930.80, 914.42, 923.98
07/17/80, 915.09, 916.64, 902.05, 915.09
07/16/80, 904.44, 912.97, 898.20, 904.44
07/15/80, 901.55, 916.05, 899.23, 901.55
07/14/80, 905.55, 908.28, 887.20, 905.55
07/11/80, 891.13, 895.22, 880.80, 891.13
07/10/80, 885.92, 900.34, 883.28, 885.92
07/09/80, 897.27, 908.88, 892.58, 897.27
07/08/80, 897.34, 904.86, 891.38, 897.34
07/07/80, 898.20, 900.77, 886.86, 898.20
07/03/80, 888.91, 890.78, 874.83, 888.91
07/02/80, 876.02, 880.45, 867.06, 876.02
07/01/80, 872.27, 876.02, 862.63, 872.27
06/30/80, 867.92, 880.89, 864.33, 867.92
06/27/80, 881.83, 889.08, 874.48, 881.83
06/26/80, 883.45, 896.33, 880.03, 883.45
06/25/80, 887.55, 892.48, 874.91, 887.55
06/24/80, 877.30, 881.31, 867.16, 877.30
06/23/80, 873.81, 879.61, 864.84, 873.81
06/20/80, 869.70, 875.09, 863.31, 869.70
06/19/80, 870.91, 886.02, 869.63, 870.91
06/18/80, 881.91, 885.31, 870.14, 881.91
06/17/80, 879.27, 887.63, 872.34, 879.27
06/16/80, 877.73, 883.19, 868.77, 877.73
06/13/80, 876.38, 883.95, 866.81, 876.38
06/12/80, 872.61, 881.41, 863.05, 872.61
06/11/80, 872.70, 876.88, 860.23, 872.70
06/10/80, 863.98, 870.73, 855.20, 863.98
06/09/80, 860.67, 867.66, 855.72, 860.67
06/06/80, 861.52, 861.52, 853.06, 861.52
06/05/80, 858.70, 868.59, 853.50, 858.70
06/04/80, 858.02, 860.48, 842.75, 858.02
06/03/80, 843.77, 851.95, 840.70, 843.77
06/02/80, 847.34, 857.94, 842.92, 847.34
05/30/80, 850.84, 853.23, 835.06, 850.84
05/29/80, 846.25, 863.66, 844.70, 846.25
05/28/80, 860.31, 866.13, 850.09, 860.31
05/27/80, 857.77, 864.42, 851.28, 857.77
05/23/80, 854.09, 858.63, 843.34, 854.09
05/22/80, 842.92, 848.63, 828.84, 842.92
05/21/80, 831.06, 836.44, 821.50, 831.06
05/20/80, 832.52, 837.13, 825.59, 832.52
05/19/80, 830.89, 835.75, 820.66, 830.89
05/16/80, 826.88, 829.52, 819.11, 826.88
05/15/80, 822.53, 829.34, 816.05, 822.53
05/14/80, 819.63, 827.73, 813.73, 819.63
05/13/80, 816.89, 820.39, 803.06, 816.89
05/12/80, 805.20, 810.31, 795.81, 805.20
05/09/80, 805.80, 815.09, 802.47, 805.80
05/08/80, 815.19, 827.47, 811.02, 815.19
05/07/80, 821.25, 828.67, 810.48, 821.25
05/06/80, 816.05, 827.66, 808.28, 816.05
05/05/80, 816.30, 819.20, 803.58, 816.30
05/02/80, 810.92, 815.70, 802.98, 810.92
05/01/80, 808.80, 820.22, 803.23, 808.80
04/30/80, 817.06, 818.52, 801.02, 817.06
04/29/80, 811.09, 816.20, 802.66, 811.09
04/28/80, 805.45, 814.69, 798.72, 805.45
04/25/80, 803.58, 806.73, 786.34, 803.58
04/24/80, 797.09, 804.95, 785.23, 797.09
04/23/80, 789.25, 801.11, 784.13, 789.25
04/22/80, 789.84, 793.44, 771.33, 789.84
04/21/80, 759.13, 769.62, 751.37, 759.13
04/18/80, 763.41, 775.94, 760.31, 763.41
04/17/80, 768.86, 776.38, 762.13, 768.86
04/16/80, 771.25, 794.88, 769.80, 771.25
04/15/80, 783.36, 792.41, 778.84, 783.36
04/14/80, 784.91, 791.81, 779.52, 784.91
04/11/80, 791.55, 800.84, 786.52, 791.55
04/10/80, 791.47, 796.42, 783.02, 791.47
04/09/80, 785.92, 790.02, 772.44, 785.92
04/08/80, 775.00, 779.61, 759.81, 775.00
04/07/80, 768.34, 784.39, 765.44, 768.34
04/03/80, 784.13, 791.98, 778.23, 784.13
04/02/80, 787.80, 796.42, 779.95, 787.80
04/01/80, 784.47, 792.16, 776.28, 784.47
03/31/80, 785.75, 790.88, 772.19, 785.75
03/28/80, 777.66, 784.39, 756.56, 777.66
03/27/80, 759.98, 767.41, 729.95, 759.98
03/26/80, 762.13, 781.66, 758.80, 762.13
03/25/80, 767.83, 777.47, 758.36, 767.83
03/24/80, 765.44, 784.98, 761.69, 765.44
03/21/80, 785.16, 794.70, 779.52, 785.16
03/20/80, 789.08, 804.61, 785.92, 789.08
03/19/80, 800.94, 812.13, 794.97, 800.94
03/18/80, 801.63, 806.66, 780.97, 801.63
03/17/80, 788.66, 811.27, 784.98, 788.66
03/14/80, 811.69, 819.11, 800.69, 811.69
03/13/80, 809.56, 825.27, 806.56, 809.56
03/12/80, 819.55, 829.86, 808.70, 819.55
03/11/80, 826.45, 831.91, 817.58, 826.45
03/10/80, 818.94, 828.84, 807.25, 818.94
03/07/80, 820.56, 832.52, 813.23, 820.56
03/06/80, 828.06, 848.13, 822.44, 828.06
03/05/80, 844.88, 868.69, 840.78, 844.88
03/04/80, 856.48, 859.91, 842.75, 856.48
03/03/80, 854.34, 868.27, 851.38, 854.34
02/29/80, 863.14, 866.55, 850.84, 863.14
02/28/80, 854.44, 865.09, 847.27, 854.44
02/27/80, 855.13, 875.27, 850.09, 855.13
02/26/80, 864.25, 869.45, 853.23, 864.25
02/25/80, 859.81, 868.94, 854.61, 859.81
02/22/80, 868.77, 877.47, 855.80, 868.77
02/21/80, 868.52, 891.13, 863.98, 868.52
02/20/80, 886.86, 891.30, 872.44, 886.86
02/19/80, 876.02, 883.95, 869.38, 876.02
02/15/80, 884.98, 892.92, 875.09, 884.98
02/14/80, 893.77, 912.03, 886.86, 893.77
02/13/80, 903.84, 918.17, 896.59, 903.84
02/12/80, 898.98, 901.38, 880.97, 898.98
02/11/80, 889.59, 902.39, 884.05, 889.59
02/08/80, 895.73, 901.11, 879.86, 895.73
02/07/80, 885.48, 897.27, 878.23, 885.48
02/06/80, 881.83, 888.05, 867.92, 881.83
02/05/80, 876.63, 880.89, 868.17, 876.63
02/04/80, 875.09, 887.38, 870.48, 875.09
02/01/80, 881.48, 884.64, 866.30, 881.48
01/31/80, 875.84, 897.88, 873.05, 875.84
01/30/80, 881.91, 886.09, 870.14, 881.91
01/29/80, 874.41, 885.67, 864.59, 874.41
01/28/80, 878.50, 884.56, 866.64, 878.50
01/25/80, 876.11, 882.25, 869.03, 876.11
01/24/80, 879.95, 891.38, 874.16, 879.95
01/23/80, 877.56, 883.02, 859.39, 877.56
01/22/80, 866.20, 879.95, 861.95, 866.20
01/21/80, 872.78, 880.03, 863.66, 872.78
01/18/80, 867.16, 873.20, 855.30, 867.16
01/17/80, 863.56, 872.95, 857.00, 863.56
01/16/80, 865.19, 881.14, 862.13, 865.19
01/15/80, 868.59, 873.81, 855.89, 868.59
01/14/80, 863.56, 870.66, 854.95, 863.56
01/11/80, 858.53, 868.17, 848.89, 858.53
01/10/80, 858.95, 866.72, 848.89, 858.95
01/09/80, 850.09, 865.70, 846.77, 850.09
01/08/80, 851.70, 853.67, 828.84, 851.70
01/07/80, 832.00, 839.84, 824.73, 832.00
01/04/80, 828.84, 833.53, 819.03, 828.84
01/03/80, 820.31, 827.73, 809.05, 820.31
01/02/80, 824.56, 841.20, 822.34, 824.56
12/31/79, 838.74, 843.17, 834.39, 838.74
12/28/79, 838.91, 843.43, 834.64, 838.91
12/27/79, 840.10, 842.83, 834.47, 840.10
12/26/79, 838.14, 843.09, 833.79, 838.14
12/24/79, 839.16, 842.32, 833.19, 839.16
12/21/79, 838.91, 847.35, 834.56, 838.91
12/20/79, 843.34, 848.55, 835.32, 843.34
12/19/79, 838.91, 842.75, 830.46, 838.91
12/18/79, 838.65, 849.15, 835.32, 838.65
12/17/79, 844.62, 851.54, 838.05, 844.62
12/14/79, 842.75, 846.93, 833.28, 842.75
12/13/79, 836.09, 840.53, 830.03, 836.09
12/12/79, 835.67, 840.87, 830.20, 835.67
12/11/79, 833.70, 841.47, 828.41, 833.70
12/10/79, 833.87, 837.29, 826.62, 833.87
12/07/79, 833.19, 844.71, 829.35, 833.19
12/06/79, 835.07, 837.46, 826.19, 835.07
12/05/79, 828.41, 837.37, 824.15, 828.41
12/04/79, 824.91, 828.33, 818.09, 824.91
12/03/79, 819.62, 825.51, 814.76, 819.62
11/30/79, 822.35, 830.80, 819.88, 822.35
11/29/79, 831.74, 838.57, 826.45, 831.74
11/28/79, 830.46, 835.92, 818.09, 830.46
11/26/79, 828.75, 833.11, 813.82, 828.75
11/23/79, 811.77, 815.96, 804.86, 811.77
11/21/79, 807.42, 810.49, 793.60, 807.42
11/20/79, 809.22, 820.14, 805.12, 809.22
11/19/79, 815.27, 822.95, 810.07, 815.27
11/16/79, 815.70, 822.61, 812.54, 815.70
11/15/79, 821.33, 827.56, 813.57, 821.33
11/14/79, 816.55, 823.04, 805.03, 816.55
11/13/79, 814.08, 825.85, 811.52, 814.08
11/12/79, 821.93, 823.72, 805.63, 821.93
11/09/79, 806.48, 812.29, 799.91, 806.48
11/08/79, 797.61, 804.27, 792.24, 797.61
11/07/79, 796.67, 805.20, 793.43, 796.67
11/06/79, 806.48, 813.40, 804.61, 806.48
11/05/79, 812.63, 819.37, 808.45, 812.63
11/02/79, 818.94, 824.74, 814.42, 818.94
11/01/79, 820.14, 823.63, 809.73, 820.14
10/31/79, 815.70, 826.88, 812.88, 815.70
10/30/79, 823.81, 824.66, 805.80, 823.81
10/29/79, 808.62, 815.53, 804.86, 808.62
10/26/79, 809.30, 814.68, 801.62, 809.30
10/25/79, 805.46, 816.38, 803.07, 805.46
10/24/79, 808.36, 816.64, 803.24, 808.36
10/23/79, 806.83, 816.38, 801.96, 806.83
10/22/79, 809.13, 813.91, 795.99, 809.13
10/19/79, 814.68, 829.18, 812.46, 814.68
10/18/79, 830.12, 838.74, 826.71, 830.12
10/17/79, 830.72, 840.53, 827.39, 830.72
10/16/79, 829.52, 838.57, 825.68, 829.52
10/15/79, 831.06, 840.36, 823.89, 831.06
10/12/79, 838.99, 852.90, 835.67, 838.99
10/11/79, 844.62, 854.69, 834.98, 844.62
10/10/79, 849.32, 855.03, 826.54, 849.32
10/09/79, 857.59, 879.35, 854.10, 857.59
10/08/79, 884.04, 900.26, 882.76, 884.04
10/05/79, 897.61, 904.86, 889.59, 897.61
10/04/79, 890.10, 895.82, 882.25, 890.10
10/03/79, 885.15, 891.98, 879.35, 885.15
10/02/79, 885.32, 889.16, 868.77, 885.32
10/01/79, 872.95, 877.73, 866.55, 872.95
09/28/79, 878.58, 889.93, 875.00, 878.58
09/27/79, 887.46, 892.32, 880.55, 887.46
09/26/79, 886.35, 898.63, 883.02, 886.35
09/25/79, 886.18, 889.68, 875.00, 886.18
09/24/79, 885.84, 896.59, 882.85, 885.84
09/21/79, 893.94, 902.13, 886.52, 893.94
09/20/79, 893.69, 894.62, 870.99, 893.69
09/19/79, 876.45, 883.36, 870.39, 876.45
09/18/79, 874.15, 882.00, 869.45, 874.15
09/17/79, 881.31, 890.10, 877.39, 881.31
09/14/79, 879.10, 884.56, 868.60, 879.10
09/13/79, 870.73, 876.36, 864.92, 870.73
09/12/79, 870.90, 874.91, 862.96, 870.90
09/11/79, 869.70, 880.80, 864.92, 869.70
09/10/79, 876.87, 881.05, 870.13, 876.87
09/07/79, 874.14, 877.38, 863.82, 874.14
09/06/79, 867.32, 874.74, 862.62, 867.32
09/05/79, 866.12, 871.07, 857.84, 866.12
09/04/79, 872.60, 887.62, 871.16, 872.60
08/31/79, 887.62, 890.10, 881.14, 887.62
08/30/79, 883.69, 887.62, 879.51, 883.69
08/29/79, 884.89, 888.22, 879.51, 884.89
08/28/79, 884.64, 889.67, 881.39, 884.64
08/27/79, 885.40, 891.80, 877.72, 885.40
08/24/79, 880.20, 883.87, 872.18, 880.20
08/23/79, 880.37, 888.73, 877.21, 880.37
08/22/79, 885.83, 890.01, 879.43, 885.83
08/21/79, 886.00, 892.32, 880.62, 886.00
08/20/79, 886.51, 890.26, 878.07, 886.51
08/17/79, 883.35, 888.30, 876.87, 883.35
08/16/79, 884.04, 893.59, 878.75, 884.04
08/15/79, 885.83, 888.22, 871.50, 885.83
08/14/79, 876.70, 880.71, 868.68, 876.70
08/13/79, 875.25, 878.58, 867.14, 875.25
08/10/79, 866.89, 869.53, 852.30, 866.89
08/09/79, 858.27, 864.50, 855.11, 858.27
08/08/79, 863.13, 870.13, 857.42, 863.13
08/07/79, 859.80, 863.99, 848.03, 859.80
08/06/79, 848.54, 850.76, 839.07, 848.54
08/03/79, 846.16, 850.51, 842.32, 846.16
08/02/79, 847.94, 855.03, 844.28, 847.94
08/01/79, 850.33, 852.72, 841.37, 850.33
07/31/79, 846.41, 849.05, 837.79, 846.41
07/30/79, 838.73, 842.48, 833.44, 838.73
07/27/79, 839.75, 842.66, 833.27, 839.75
07/26/79, 839.75, 843.17, 833.95, 839.75
07/25/79, 839.50, 840.78, 829.17, 839.50
07/24/79, 829.77, 833.27, 822.35, 829.77
07/23/79, 821.51, 829.69, 819.96, 821.51
07/20/79, 828.07, 832.07, 822.69, 828.07
07/19/79, 827.30, 833.95, 822.78, 827.30
07/18/79, 828.58, 830.96, 818.00, 828.58
07/17/79, 828.49, 836.34, 824.65, 828.49
07/16/79, 834.89, 838.56, 828.92, 834.89
07/13/79, 833.53, 837.88, 827.47, 833.53
07/12/79, 836.85, 844.62, 834.21, 836.85
07/11/79, 843.85, 849.40, 839.16, 843.85
07/10/79, 850.33, 856.99, 845.73, 850.33
07/09/79, 852.98, 856.56, 844.28, 852.98
07/06/79, 846.16, 847.26, 834.21, 846.16
07/05/79, 835.75, 840.18, 830.71, 835.75
07/03/79, 835.57, 838.99, 829.26, 835.57
07/02/79, 834.04, 840.61, 830.45, 834.04
06/29/79, 841.97, 848.12, 837.19, 841.97
06/28/79, 843.03, 848.83, 836.96, 843.03
06/27/79, 840.51, 846.15, 834.19, 840.51
06/26/79, 837.66, 849.18, 834.45, 837.66
06/25/79, 844.24, 850.82, 839.74, 844.24
06/22/79, 849.09, 853.86, 842.33, 849.09
06/21/79, 839.82, 843.55, 836.10, 839.82
06/20/79, 839.82, 843.55, 836.10, 839.82
06/19/79, 839.39, 843.98, 835.84, 839.39
06/18/79, 839.39, 845.19, 836.27, 839.39
06/15/79, 843.29, 847.10, 837.40, 843.29
06/14/79, 842.33, 844.07, 834.28, 842.33
06/13/79, 842.16, 850.30, 840.08, 842.16
06/12/79, 845.28, 851.60, 837.14, 845.28
06/11/79, 837.57, 839.65, 830.73, 837.57
06/08/79, 836.96, 842.77, 833.15, 836.96
06/07/79, 836.96, 842.77, 833.15, 836.96
06/06/79, 835.49, 841.12, 829.26, 835.49
06/05/79, 831.33, 834.45, 820.25, 831.33
06/04/79, 821.89, 825.36, 817.82, 821.89
06/01/79, 821.20, 826.14, 817.73, 821.20
05/31/79, 822.32, 826.92, 815.14, 822.32
05/30/79, 822.15, 832.46, 820.16, 822.15
05/29/79, 832.55, 837.75, 829.26, 832.55
05/25/79, 836.36, 840.78, 831.85, 836.36
05/24/79, 837.66, 842.68, 832.37, 837.66
05/23/79, 837.40, 851.26, 836.14, 837.40
05/22/79, 845.37, 848.40, 837.23, 845.37
05/21/79, 842.42, 847.79, 836.27, 842.42
05/18/79, 841.90, 848.31, 837.31, 841.90
05/17/79, 842.94, 845.02, 827.44, 842.94
05/16/79, 828.48, 832.46, 821.03, 828.48
05/15/79, 825.88, 832.11, 821.55, 825.88
05/14/79, 825.01, 834.02, 823.02, 825.01
05/11/79, 830.55, 834.10, 824.75, 830.55
05/10/79, 828.91, 839.91, 827.52, 828.91
05/09/79, 838.61, 842.25, 829.08, 838.61
05/08/79, 834.89, 838.09, 823.62, 834.89
05/07/79, 833.41, 846.06, 832.03, 833.41
05/04/79, 847.53, 859.23, 845.89, 847.53
05/03/79, 857.58, 863.21, 852.73, 857.58
05/02/79, 855.50, 860.27, 849.96, 855.50
05/01/79, 855.50, 861.39, 850.30, 855.50
04/30/79, 854.90, 859.49, 847.27, 854.90
04/27/79, 856.63, 860.79, 852.39, 856.63
04/26/79, 860.96, 869.01, 858.71, 860.96
04/25/79, 867.46, 872.31, 863.21, 867.46
04/24/79, 866.76, 873.35, 858.53, 866.76
04/23/79, 860.09, 863.30, 852.39, 860.09
04/20/79, 856.98, 861.57, 848.92, 856.98
04/19/79, 855.24, 865.81, 852.91, 855.24
04/18/79, 860.27, 865.90, 856.37, 860.27
04/17/79, 857.93, 865.64, 853.94, 857.93
04/16/79, 860.44, 868.41, 856.80, 860.44
04/12/79, 870.49, 875.42, 865.21, 870.49
04/11/79, 871.70, 884.61, 868.67, 871.70
04/10/79, 878.72, 882.53, 869.80, 878.72
04/09/79, 873.69, 879.07, 869.45, 873.69
04/06/79, 875.69, 884.00, 871.87, 875.69
04/05/79, 877.59, 880.02, 866.68, 877.59
04/04/79, 869.80, 878.46, 867.11, 869.80
04/03/79, 868.32, 870.66, 854.03, 868.32
04/02/79, 855.24, 859.92, 849.26, 855.24
03/30/79, 862.17, 870.58, 858.10, 862.17
03/29/79, 866.76, 873.52, 860.18, 866.76
03/28/79, 866.25, 876.99, 863.82, 866.25
03/27/79, 871.35, 872.48, 852.91, 871.35
03/26/79, 854.81, 860.01, 851.52, 854.81
03/23/79, 859.75, 867.20, 855.07, 859.75
03/22/79, 861.31, 867.46, 855.33, 861.31
03/21/79, 857.75, 859.23, 844.67, 857.75
03/20/79, 850.30, 858.88, 847.45, 850.30
03/19/79, 857.58, 864.94, 852.64, 857.58
03/16/79, 852.85, 856.63, 843.20, 852.85
03/15/79, 847.01, 853.16, 841.38, 847.01
03/14/79, 845.37, 852.56, 841.73, 845.37
03/13/79, 846.92, 855.59, 840.78, 846.92
03/12/79, 844.67, 846.32, 833.33, 844.67
03/09/79, 842.85, 851.43, 840.00, 842.85
03/08/79, 844.85, 846.41, 831.68, 844.85
03/07/79, 834.28, 841.03, 824.92, 834.28
03/06/79, 826.57, 831.33, 821.55, 826.57
03/05/79, 827.35, 832.55, 818.00, 827.35
03/02/79, 815.74, 820.68, 811.50, 815.74
03/01/79, 815.83, 818.17, 807.25, 815.83
02/28/79, 808.81, 811.76, 802.23, 808.81
02/27/79, 806.99, 821.55, 803.53, 806.99
02/26/79, 821.11, 826.40, 818.34, 821.11
02/23/79, 823.28, 828.82, 819.99, 823.28
02/22/79, 828.56, 834.97, 825.10, 828.56
02/21/79, 834.54, 841.73, 830.90, 834.54
02/20/79, 834.54, 836.19, 824.14, 834.54
02/16/79, 827.00, 831.68, 823.54, 827.00
02/15/79, 829.08, 831.25, 822.67, 829.08
02/14/79, 829.78, 836.88, 825.70, 829.78
02/13/79, 830.21, 836.19, 826.14, 830.21
02/12/79, 824.84, 827.61, 816.61, 824.84
02/09/79, 822.32, 826.48, 817.04, 822.32
02/08/79, 818.86, 823.02, 812.88, 818.86
02/07/79, 816.00, 823.45, 810.80, 816.00
02/06/79, 822.85, 828.48, 819.21, 822.85
02/05/79, 823.97, 830.64, 819.12, 823.97
02/02/79, 834.62, 843.37, 832.46, 834.62
02/01/79, 840.86, 843.98, 832.55, 840.86
01/31/79, 839.22, 853.51, 835.67, 839.22
01/30/79, 851.78, 861.83, 848.75, 851.78
01/29/79, 855.76, 862.95, 851.60, 855.76
01/26/79, 859.75, 865.03, 853.25, 859.75
01/25/79, 854.64, 858.10, 843.89, 854.64
01/24/79, 846.41, 856.80, 840.00, 846.41
01/23/79, 846.84, 851.34, 835.15, 846.84
01/22/79, 838.52, 841.73, 829.95, 838.52
01/19/79, 837.48, 846.67, 833.85, 837.48
01/18/79, 839.13, 843.72, 829.43, 839.13
01/17/79, 834.19, 839.04, 825.79, 834.19
01/16/79, 835.58, 848.05, 833.24, 835.58
01/15/79, 848.66, 851.00, 831.68, 848.66
01/12/79, 836.27, 843.37, 830.03, 836.27
01/11/79, 828.04, 829.43, 817.56, 828.04
01/10/79, 824.92, 833.67, 821.46, 824.92
01/09/79, 831.42, 836.79, 825.79, 831.42
01/08/79, 828.13, 832.11, 821.37, 828.13
01/05/79, 830.73, 837.23, 823.89, 830.73
01/04/79, 826.14, 832.55, 815.91, 826.14
01/03/79, 817.39, 822.67, 811.41, 817.39
01/02/79, 811.41, 813.06, 798.50, 811.41
12/29/78, 805.00, 812.19, 800.50, 805.00
12/28/78, 805.95, 813.06, 802.75, 805.95
12/27/78, 808.55, 815.31, 804.57, 808.55
12/26/78, 816.00, 819.12, 803.96, 816.00
12/22/78, 808.46, 811.15, 795.04, 808.46
12/21/78, 794.78, 801.62, 790.10, 794.78
12/20/78, 793.65, 797.90, 785.68, 793.65
12/19/78, 789.84, 795.30, 783.08, 789.84
12/18/78, 787.50, 794.87, 781.00, 787.50
12/15/78, 805.35, 813.83, 801.80, 805.35
