,Date,MT Close, Open, High, Low,WSJ Close,Open,High,Low,Yahoo Close,Volume,Close
21815,1995-01-13,3908.46,3908.46,3924.27,3852.61,3908.46,3859.0,3910.139893,3859.0,3908.459961,30580000.0,3908.459961
21816,1995-01-16,3932.34,3932.34,3955.56,3889.95,3932.34,3908.5,3936.719971,3907.4499509999996,3932.3400880000004,29250000.0,3932.3400880000004
21817,1995-01-17,3930.66,3930.66,3953.88,3895.33,3930.66,3932.3000490000004,3934.6999509999996,3916.1899409999996,3930.6599119999996,26880000.0,3930.6599119999996
21818,1995-01-18,3928.98,3928.98,3950.85,3889.95,3928.98,3930.6999509999996,3931.330078,3906.100098,3928.9799799999996,22990000.0,3928.9799799999996
21819,1995-01-19,3882.21,3882.21,3929.99,3866.74,3882.21,3928.3000490000004,3928.3100590000004,3878.51001,3882.209961,24460000.0,3882.209961
21820,1995-01-20,3869.43,3869.43,3898.7,3826.7,3869.43,3882.1999509999996,3882.5500490000004,3847.219971,3869.429932,31750000.0,3869.429932
21821,1995-01-23,3867.41,3867.41,3885.58,3815.26,3867.41,3869.399902,3871.110107,3838.4799799999996,3867.4099119999996,31630000.0,3867.4099119999996
21822,1995-01-24,3862.7,3862.7,3898.36,3840.16,3862.7,3867.399902,3876.48999,3862.360107,3862.6999509999996,26470000.0,3862.6999509999996
21823,1995-01-25,3871.45,3871.45,3908.79,3832.08,3871.45,3862.6999509999996,3891.3000490000004,3845.8798829999996,3871.4499509999996,32340000.0,3871.4499509999996
21824,1995-01-26,3870.44,3870.44,3903.51,3839.15,3870.44,3871.399902,3879.5200200000004,3853.280029,3870.4399409999996,29440000.0,3870.4399409999996
21825,1995-01-27,3857.99,3857.99,3914.18,3827.37,3857.99,3870.399902,3887.26001,3848.2299799999996,3857.98999,47930000.0,3857.98999
21826,1995-01-30,3832.08,3832.08,3881.2,3794.4,3832.08,3858.0,3859.0,3817.26001,3832.080078,34450000.0,3832.080078
21827,1995-01-31,3843.86,3843.86,3872.12,3809.54,3843.86,3832.100098,3851.929932,3828.0500490000004,3843.860107,38970000.0,3843.860107
21828,1995-02-01,3847.56,3847.56,3886.25,3809.21,3847.56,3843.899902,3868.080078,3831.4099119999996,3847.5600590000004,37880000.0,3847.5600590000004
21829,1995-02-02,3870.77,3870.77,3884.23,3828.38,3870.77,3847.600098,3871.110107,3843.860107,3870.7700200000004,25280000.0,3870.7700200000004
21830,1995-02-03,3928.64,3928.64,3959.6,3876.16,3928.64,3872.1201170000004,3944.459961,3872.1201170000004,3928.639893,43270000.0,3928.639893
21831,1995-02-06,3937.73,3937.73,3964.31,3900.04,3937.73,3928.600098,3948.830078,3920.570068,3937.7299799999996,29340000.0,3937.7299799999996
21832,1995-02-07,3937.39,3937.39,3960.27,3907.45,3937.39,3937.6999509999996,3942.100098,3924.9399409999996,3937.389893,25000000.0,3937.389893
21833,1995-02-08,3935.37,3935.37,3967.67,3909.13,3935.37,3937.399902,3953.540039,3930.6599119999996,3935.3701170000004,27290000.0,3935.3701170000004
21834,1995-02-09,3932.68,3932.68,3967.33,3904.76,3932.68,3935.399902,3948.830078,3928.3100590000004,3932.679932,26870000.0,3932.679932
21835,1995-02-10,3939.07,3939.07,3962.96,3908.46,3939.07,3932.6999509999996,3945.1298829999996,3923.929932,3939.070068,24550000.0,3939.070068
21836,1995-02-13,3954.21,3954.21,3974.74,3920.57,3954.21,3939.100098,3956.899902,3935.030029,3954.209961,19380000.0,3954.209961
21837,1995-02-14,3958.25,3958.25,3984.83,3930.66,3958.25,3954.1999509999996,3965.649902,3949.5,3958.25,29760000.0,3958.25
21838,1995-02-15,3986.17,3986.17,4019.15,3937.73,3986.17,3958.3000490000004,3997.9499509999996,3953.1999509999996,3986.169922,41530000.0,3986.169922
21839,1995-02-16,3987.52,3987.52,4011.07,3948.16,3987.52,3986.1999509999996,3987.5200200000004,3964.3100590000004,3987.5200200000004,37770000.0,3987.5200200000004
21840,1995-02-17,3953.54,3953.54,4001.99,3937.05,3953.54,3969.6899409999996,3969.6899409999996,3952.530029,3953.540039,36110000.0,3953.540039
21841,1995-02-21,3963.97,3963.97,3989.88,3930.66,3963.97,3953.5,3969.6899409999996,3952.530029,3963.969971,30060000.0,3963.969971
21842,1995-02-22,3973.05,3973.05,4002.32,3944.46,3973.05,3964.0,3986.850098,3962.290039,3973.0500490000004,28680000.0,3973.0500490000004
21843,1995-02-23,4003.33,4003.33,4034.62,3979.45,4003.33,3973.7299799999996,4020.48999,3973.7299799999996,4003.330078,37840000.0,4003.330078
21844,1995-02-24,4011.74,4011.74,4033.61,3974.06,4011.74,4003.3000490000004,4013.0900880000004,3990.8798829999996,4011.73999,27220000.0,4011.73999
21845,1995-02-27,3988.57,3988.57,4033.19,3966.78,3988.57,4011.6999509999996,4021.2299799999996,3974.73999,3988.570068,25820000.0,3988.570068
21846,1995-02-28,4011.05,4011.05,4021.43,3967.48,4011.05,3988.600098,4011.0500490000004,3978.889893,4011.0500490000004,22440000.0,4011.0500490000004
21847,1995-03-01,3994.8,3994.8,4033.19,3960.56,3994.8,4011.100098,4014.51001,3985.110107,3994.8000490000004,33450000.0,3994.8000490000004
21848,1995-03-02,3979.93,3979.93,4009.67,3947.07,3979.93,3994.8000490000004,3995.48999,3959.179932,3979.929932,31590000.0,3979.929932
21849,1995-03-03,3989.61,3989.61,4004.83,3946.03,3989.61,3979.899902,3989.610107,3959.179932,3989.610107,27300000.0,3989.610107
21850,1995-03-06,3997.56,3997.56,4015.89,3944.31,3997.56,3989.600098,4001.0200200000004,3955.3701170000004,3997.5600590000004,30840000.0,3997.5600590000004
21851,1995-03-07,3962.63,3962.63,4009.67,3935.31,3962.63,3997.600098,3997.9099119999996,3945.6899409999996,3962.6298829999996,31540000.0,3962.6298829999996
21852,1995-03-08,3979.23,3979.23,4002.41,3944.65,3979.23,3962.600098,3985.459961,3956.0600590000004,3979.2299799999996,29030000.0,3979.2299799999996
21853,1995-03-09,3983.39,3983.39,4011.4,3953.99,3983.39,3979.1999509999996,3993.76001,3971.280029,3983.389893,23710000.0,3983.389893
21854,1995-03-10,4035.61,4035.61,4054.97,3978.2,4035.61,3984.100098,4048.399902,3984.080078,4035.610107,30910000.0,4035.610107
21855,1995-03-13,4025.23,4025.23,4060.85,3999.29,4025.23,4035.600098,4042.5200200000004,4019.6999509999996,4025.2299799999996,25950000.0,4025.2299799999996
21856,1995-03-14,4048.75,4048.75,4087.14,4014.86,4048.75,4025.600098,4060.51001,4025.580078,4048.75,32390000.0,4048.75
21857,1995-03-15,4038.37,4038.37,4070.19,4008.63,4038.37,4048.8000490000004,4054.6298829999996,4029.040039,4038.3701170000004,28270000.0,4038.3701170000004
21858,1995-03-16,4069.15,4069.15,4095.78,4021.77,4069.15,4038.399902,4075.3798829999996,4038.030029,4069.149902,33510000.0,4069.149902
21859,1995-03-17,4073.65,4073.65,4101.66,4044.94,4073.65,4069.1999509999996,4080.219971,4058.780029,4073.649902,45540000.0,4073.649902
21860,1995-03-20,4083.68,4083.68,4115.15,4051.17,4083.68,4073.6999509999996,4088.8701170000004,4071.570068,4083.679932,27480000.0,4083.679932
21861,1995-03-21,4072.61,4072.61,4122.41,4046.67,4072.61,4083.6999509999996,4109.27002,4061.889893,4072.610107,31480000.0,4072.610107
21862,1995-03-22,4082.99,4082.99,4107.54,4039.07,4082.99,4072.600098,4082.98999,4060.51001,4082.98999,28500000.0,4082.98999
21863,1995-03-23,4087.83,4087.83,4107.89,4046.33,4087.83,4083.0,4094.75,4068.1201170000004,4087.830078,27750000.0,4087.830078
21864,1995-03-24,4138.67,4138.67,4155.27,4087.14,4138.67,4087.8000490000004,4139.359863000001,4087.139893,4138.669922,30780000.0,4138.669922
21865,1995-03-27,4157.34,4157.34,4177.4,4113.08,4157.34,4138.700195,4157.339844,4132.100098,4157.339844,24330000.0,4157.339844
21866,1995-03-28,4151.81,4151.81,4176.02,4120.68,4151.81,4156.649902,4156.649902,4137.629883,4151.810059,22290000.0,4151.810059
21867,1995-03-29,4160.8,4160.8,4213.71,4121.72,4160.8,4151.799805,4198.839844,4139.700195,4160.799805,37490000.0,4160.799805
21868,1995-03-30,4172.56,4172.56,4213.37,4128.29,4172.56,4160.799805,4183.279785,4153.879883,4172.560059,33970000.0,4172.560059
21869,1995-03-31,4157.69,4157.69,4194.0,4100.28,4157.69,4172.200195,4172.209961,4111.689941,4157.689941,34440000.0,4157.689941
21870,1995-04-03,4168.41,4168.41,4202.3,4129.68,4168.41,4157.700195,4172.560059,4155.959961,4168.410156,25610000.0,4168.410156
21871,1995-04-04,4201.61,4201.61,4220.98,4154.23,4201.61,4168.410156,4201.609863000001,4168.410156,4201.609863000001,30290000.0,4201.609863000001
21872,1995-04-05,4200.57,4200.57,4229.62,4166.33,4200.57,4201.600098,4210.600098,4188.120117,4200.569824,26740000.0,4200.569824
21873,1995-04-06,4205.41,4205.41,4239.31,4179.13,4205.41,4200.600098,4224.089844,4197.959961,4205.410156,25780000.0,4205.410156
21874,1995-04-07,4192.62,4192.62,4226.86,4154.23,4192.62,4205.399902,4211.290039,4169.450195,4192.620117,28940000.0,4192.620117
21875,1995-04-10,4198.15,4198.15,4219.94,4163.91,4198.15,4192.600098,4203.689941,4180.859863000001,4198.149902,22090000.0,4198.149902
21876,1995-04-11,4187.08,4187.08,4229.97,4168.06,4187.08,4198.200195,4216.830078,4182.930176,4187.080078,22740000.0,4187.080078
21877,1995-04-12,4197.81,4197.81,4221.67,4163.57,4197.81,4187.100098,4201.959961,4182.240234000001,4197.810059,24990000.0,4197.810059
21878,1995-04-13,4208.18,4208.18,4243.46,4173.94,4208.18,4197.799805,4221.319824,4195.72998,4208.180176,27620000.0,4208.180176
21879,1995-04-17,4195.38,4195.38,4260.06,4174.63,4195.38,4208.200195,4237.22998,4189.509765999999,4195.379883,30900000.0,4195.379883
21880,1995-04-18,4179.13,4179.13,4221.67,4152.15,4179.13,4195.399902,4205.069824,4169.100098,4179.129883,27000000.0,4179.129883
21881,1995-04-19,4207.49,4207.49,4232.39,4143.51,4207.49,4179.100098,4210.950195,4156.649902,4207.490234000001,32680000.0,4207.490234000001
21882,1995-04-20,4230.66,4230.66,4263.86,4186.39,4230.66,4207.5,4244.839844,4203.689941,4230.660156,35080000.0,4230.660156
21883,1995-04-21,4270.09,4270.09,4296.37,4214.41,4270.09,4231.399902,4270.430176,4231.350098,4270.089844,40430000.0,4270.089844
21884,1995-04-24,4303.98,4303.98,4328.88,4239.65,4303.98,4270.100098,4310.899902,4255.910156,4303.97998,33280000.0,4303.97998
21885,1995-04-25,4300.17,4300.17,4337.18,4267.32,4300.17,4304.0,4315.390136999999,4294.640136999999,4300.169922,31810000.0,4300.169922
21886,1995-04-26,4299.83,4299.83,4324.73,4267.32,4299.83,4300.200195,4307.779785,4283.22998,4299.830078,26790000.0,4299.830078
21887,1995-04-27,4314.7,4314.7,4335.1,4269.05,4314.7,4299.799805,4316.080078,4289.109863000001,4314.700195,25210000.0,4314.700195
21888,1995-04-28,4321.27,4321.27,4348.94,4270.78,4321.27,4314.700195,4328.529785,4282.879883,4321.27002,29590000.0,4321.27002
21889,1995-05-01,4316.08,4316.08,4352.74,4278.73,4316.08,4321.299805,4327.149902,4301.560059,4316.080078,27070000.0,4316.080078
21890,1995-05-02,4328.88,4328.88,4348.25,4288.42,4328.88,4316.100098,4331.649902,4306.399902,4328.879883,26010000.0,4328.879883
21891,1995-05-03,4373.15,4373.15,4392.51,4312.28,4373.15,4328.899902,4375.569824,4327.839844,4373.149902,33900000.0,4373.149902
21892,1995-05-04,4359.66,4359.66,4426.41,4329.92,4359.66,4373.100098,4410.5,4347.209961,4359.660156,40000000.0,4359.660156
21893,1995-05-05,4343.4,4343.4,4389.75,4310.55,4343.4,4359.700195,4371.759765999999,4327.5,4343.399902,33640000.0,4343.399902
21894,1995-05-08,4383.87,4383.87,4407.04,4316.43,4383.87,4343.399902,4395.629883,4335.100098,4383.870117,25670000.0,4383.870117
21895,1995-05-09,4390.78,4390.78,4421.22,4360.0,4390.78,4383.899902,4403.930176,4374.879883,4390.779785,27790000.0,4390.779785
21896,1995-05-10,4404.62,4404.62,4440.24,4347.55,4404.62,4390.799805,4407.040039,4375.220215,4404.620117,39920000.0,4404.620117
21897,1995-05-11,4411.19,4411.19,4446.12,4365.19,4411.19,4404.600098,4420.870117,4390.439941,4411.189941,35260000.0,4411.189941
21898,1995-05-12,4430.56,4430.56,4463.07,4371.07,4430.56,4411.200195,4435.049805,4393.549805,4430.560059,36660000.0,4430.560059
21899,1995-05-15,4437.47,4437.47,4468.94,4398.74,4437.47,4430.600098,4446.120117,4417.759765999999,4437.470215,35130000.0,4437.470215
21900,1995-05-16,4435.05,4435.05,4464.1,4408.08,4435.05,4437.5,4443.350098,4429.52002,4435.049805,31200000.0,4435.049805
21901,1995-05-17,4422.6,4422.6,4452.69,4386.63,4422.6,4435.0,4436.089844,4403.22998,4422.600098,27070000.0,4422.600098
21902,1995-05-18,4340.64,4340.64,4426.41,4330.95,4340.64,4422.259765999999,4422.259765999999,4340.640136999999,4340.640136999999,32800000.0,4340.640136999999
21903,1995-05-19,4341.33,4341.33,4368.65,4287.38,4341.33,4340.600098,4345.47998,4311.240234000001,4341.330078,41940000.0,4341.330078
21904,1995-05-22,4395.63,4395.63,4416.03,4337.87,4395.63,4341.330078,4403.930176,4341.330078,4395.629883,24330000.0,4395.629883
21905,1995-05-23,4436.44,4436.44,4451.65,4372.46,4436.44,4395.600098,4436.779785,4393.209961,4436.439941,32210000.0,4436.439941
21906,1995-05-24,4438.16,4438.16,4480.7,4390.78,4438.16,4436.399902,4458.569824,4404.620117,4438.160156,33710000.0,4438.160156
21907,1995-05-25,4412.23,4412.23,4451.31,4375.91,4412.23,4438.160156,4438.160156,4388.709961,4412.22998,28960000.0,4412.22998
21908,1995-05-26,4369.0,4369.0,4423.64,4338.91,4369.0,4412.200195,4412.569824,4355.160156,4369.0,25460000.0,4369.0
21909,1995-05-30,4378.68,4378.68,4412.92,4334.41,4378.68,4377.0,4390.089844,4352.399902,4378.680176,21740000.0,4378.680176
21910,1995-05-31,4465.14,4465.14,4467.91,4360.7,4465.14,4378.700195,4465.140136999999,4367.609863000001,4465.140136999999,29470000.0,4465.140136999999
21911,1995-06-01,4472.75,4472.75,4499.72,4421.56,4472.75,4465.100098,4478.629883,4437.470215,4472.75,32350000.0,4472.75
21912,1995-06-02,4444.39,4444.39,4496.27,4406.35,4444.39,4472.799805,4488.660156,4430.560059,4444.390136999999,31720000.0,4444.390136999999
21913,1995-06-05,4476.55,4476.55,4510.45,4417.76,4476.55,4444.399902,4493.839844,4439.549805,4476.549805,35950000.0,4476.549805
21914,1995-06-06,4485.2,4485.2,4520.47,4446.46,4485.2,4476.600098,4493.5,4470.330078,4485.200195,32360000.0,4485.200195
21915,1995-06-07,4462.03,4462.03,4497.65,4432.29,4462.03,4484.5,4484.509765999999,4448.890136999999,4462.029785,26960000.0,4462.029785
21916,1995-06-08,4458.57,4458.57,4492.12,4431.59,4458.57,4462.0,4468.939941,4452.689941,4458.569824,22540000.0,4458.569824
21917,1995-06-09,4423.99,4423.99,4466.87,4394.59,4423.99,4458.200195,4458.22998,4406.689941,4423.990234000001,30320000.0,4423.990234000001
21918,1995-06-12,4446.46,4446.46,4482.09,4415.69,4446.46,4424.0,4465.830078,4423.990234000001,4446.459961,24860000.0,4446.459961
21919,1995-06-13,4484.51,4484.51,4504.91,4440.24,4484.51,4447.200195,4491.77002,4447.160156,4484.509765999999,25490000.0,4484.509765999999
21920,1995-06-14,4491.08,4491.08,4510.79,4449.23,4491.08,4484.5,4492.810059,4463.759765999999,4491.080078,33960000.0,4491.080078
21921,1995-06-15,4496.27,4496.27,4527.74,4466.87,4496.27,4491.100098,4510.450195,4482.089844,4496.27002,24250000.0,4496.27002
21922,1995-06-16,4510.79,4510.79,4533.96,4482.43,4510.79,4496.609863000001,4517.02002,4496.609863000001,4510.790039,47480000.0,4510.790039
21923,1995-06-19,4553.68,4553.68,4577.19,4498.69,4553.68,4510.799805,4557.129883,4509.060059,4553.680176,23840000.0,4553.680176
21924,1995-06-20,4550.56,4550.56,4587.22,4497.99,4550.56,4553.700195,4554.370117,4535.0,4550.560059,29350000.0,4550.560059
21925,1995-06-21,4547.1,4547.1,4583.07,4517.02,4547.1,4550.600098,4559.209961,4541.919922,4547.100098,30370000.0,4547.100098
21926,1995-06-22,4589.64,4589.64,4614.2,4535.35,4589.64,4547.799805,4589.640136999999,4547.799805,4589.640136999999,35090000.0,4589.640136999999
21927,1995-06-23,4585.84,4585.84,4609.7,4549.18,4585.84,4589.600098,4589.640136999999,4572.0,4585.839844,24240000.0,4585.839844
21928,1995-06-26,4551.25,4551.25,4600.02,4536.38,4551.25,4585.799805,4593.100098,4549.529785,4551.25,23260000.0,4551.25
21929,1995-06-27,4542.61,4542.61,4592.41,4511.48,4542.61,4551.299805,4574.080078,4535.689941,4542.609863000001,28190000.0,4542.609863000001
21930,1995-06-28,4556.79,4556.79,4587.22,4512.87,4556.79,4542.600098,4574.080078,4528.430176,4556.790039,31520000.0,4556.790039
21931,1995-06-29,4550.56,4550.56,4592.76,4510.45,4550.56,4556.799805,4577.879883,4521.859863000001,4550.560059,25420000.0,4550.560059
21932,1995-06-30,4556.1,4556.1,4606.24,4513.9,4556.1,4550.600098,4581.0,4544.339844,4556.100098,22000000.0,4556.100098
21933,1995-07-03,4585.15,4585.15,4594.83,4536.04,4585.15,4556.100098,4585.149902,4551.25,4585.149902,11960000.0,4585.149902
21934,1995-07-05,4615.23,4615.23,4652.24,4561.63,4615.23,4585.100098,4630.109863000001,4583.759765999999,4615.22998,34190000.0,4615.22998
21935,1995-07-06,4664.0,4664.0,4681.98,4587.91,4664.0,4615.200195,4664.689941,4607.279785,4664.0,33910000.0,4664.0
21936,1995-07-07,4702.73,4702.73,4740.77,4628.38,4702.73,4664.0,4704.810059,4653.620117,4702.72998,44200000.0,4702.72998
21937,1995-07-10,4702.39,4702.39,4747.69,4670.91,4702.39,4702.700195,4728.319824,4692.700195,4702.390136999999,31430000.0,4702.390136999999
21938,1995-07-11,4680.6,4680.6,4724.52,4647.74,4680.6,4702.399902,4704.120117,4670.569824,4680.600098,27590000.0,4680.600098
21939,1995-07-12,4727.29,4727.29,4747.0,4654.66,4727.29,4680.600098,4733.859863000001,4671.259765999999,4727.290039,33660000.0,4727.290039
21940,1995-07-13,4727.48,4727.48,4766.58,4676.06,4727.48,4727.299805,4735.580078,4706.350098,4727.47998,31170000.0,4727.47998
21941,1995-07-14,4708.82,4708.82,4736.99,4664.79,4708.82,4726.080078,4726.080078,4687.689941,4708.819824,29260000.0,4708.819824
21942,1995-07-17,4736.29,4736.29,4767.63,4681.35,4736.29,4708.799805,4747.209961,4704.589844,4736.290039,26820000.0,4736.290039
21943,1995-07-18,4686.28,4686.28,4734.53,4648.24,4686.28,4735.899902,4735.939941,4678.180176,4686.279785,40010000.0,4686.279785
21944,1995-07-19,4628.87,4628.87,4698.6,4530.26,4628.87,4686.299805,4688.040039,4552.089844,4628.870117,49330000.0,4628.870117
21945,1995-07-20,4641.55,4641.55,4684.52,4578.51,4641.55,4628.899902,4650.350098,4607.740234000001,4641.549805,36460000.0,4641.549805
21946,1995-07-21,4641.55,4641.55,4676.06,4596.82,4641.55,4641.600098,4651.060059,4611.609863000001,4641.549805,44760000.0,4641.549805
21947,1995-07-24,4668.67,4668.67,4701.42,4620.42,4668.67,4641.5,4679.22998,4640.490234000001,4668.669922,28140000.0,4668.669922
21948,1995-07-25,4714.45,4714.45,4743.69,4651.76,4714.45,4668.700195,4719.029785,4668.669922,4714.450195,39210000.0,4714.450195
21949,1995-07-26,4707.06,4707.06,4750.73,4665.15,4707.06,4714.5,4725.370117,4691.560059,4707.060059,38480000.0,4707.060059
21950,1995-07-27,4732.77,4732.77,4767.99,4691.56,4732.77,4707.410156,4741.919922,4707.410156,4732.77002,30670000.0,4732.77002
21951,1995-07-28,4715.51,4715.51,4762.7,4686.28,4715.51,4732.799805,4738.049805,4705.299805,4715.509765999999,25080000.0,4715.509765999999
21952,1995-07-31,4708.47,4708.47,4753.55,4671.13,4708.47,4715.5,4726.779785,4687.330078,4708.470215,29250000.0,4708.470215
21953,1995-08-01,4700.37,4700.37,4742.98,4648.59,4700.37,4708.5,4709.52002,4666.910156,4700.370117,35540000.0,4700.370117
21954,1995-08-02,4690.15,4690.15,4772.56,4667.96,4690.15,4700.399902,4754.959961,4682.399902,4690.149902,37600000.0,4690.149902
21955,1995-08-03,4701.42,4701.42,4720.44,4632.04,4701.42,4690.100098,4701.419922,4649.299805,4701.419922,32210000.0,4701.419922
21956,1995-08-04,4683.46,4683.46,4728.54,4660.57,4683.46,4701.399902,4709.52002,4682.049805,4683.459961,20170000.0,4683.459961
21957,1995-08-07,4693.32,4693.32,4727.84,4667.26,4693.32,4683.5,4702.830078,4683.459961,4693.319824,19590000.0,4693.319824
21958,1995-08-08,4693.32,4693.32,4722.55,4654.23,4693.32,4693.299805,4702.129883,4667.959961,4693.319824,22680000.0,4693.319824
21959,1995-08-09,4671.49,4671.49,4712.34,4649.3,4671.49,4693.299805,4696.839844,4666.549805,4671.490234000001,22270000.0,4671.490234000001
21960,1995-08-10,4643.66,4643.66,4698.96,4621.47,4643.66,4671.5,4683.810059,4633.100098,4643.660156,25120000.0,4643.660156
21961,1995-08-11,4618.3,4618.3,4659.51,4584.85,4618.3,4647.5,4647.890136999999,4597.169922,4618.299805,24260000.0,4618.299805
21962,1995-08-14,4659.86,4659.86,4677.12,4601.75,4659.86,4615.799805,4660.220215,4615.129883,4659.859863000001,23130000.0,4659.859863000001
21963,1995-08-15,4640.84,4640.84,4672.89,4602.1,4640.84,4652.5,4661.27002,4614.080078,4640.839844,30780000.0,4640.839844
21964,1995-08-16,4639.08,4639.08,4673.6,4593.3,4639.08,4634.200195,4643.660156,4627.459961,4639.080078,33760000.0,4639.080078
21965,1995-08-17,4630.63,4630.63,4659.16,4587.66,4630.63,4628.5,4638.379883,4606.680176,4630.629883,29770000.0,4630.629883
21966,1995-08-18,4617.6,4617.6,4665.15,4597.88,4617.6,4640.5,4647.180176,4612.319824,4617.600098,32160000.0,4617.600098
21967,1995-08-21,4614.78,4614.78,4676.42,4593.65,4614.78,4628.200195,4656.339844,4614.080078,4614.779785,34830000.0,4614.779785
21968,1995-08-22,4620.42,4620.42,4646.13,4580.62,4620.42,4618.299805,4623.589844,4595.759765999999,4620.419922,29160000.0,4620.419922
21969,1995-08-23,4584.85,4584.85,4636.27,4571.81,4584.85,4618.0,4624.290039,4584.490234000001,4584.850098,27230000.0,4584.850098
21970,1995-08-24,4580.62,4580.62,4618.3,4552.8,4580.62,4592.200195,4595.759765999999,4573.220215,4580.620117,26540000.0,4580.620117
21971,1995-08-25,4601.4,4601.4,4629.93,4569.7,4601.4,4584.899902,4614.430176,4579.919922,4601.399902,24520000.0,4601.399902
21972,1995-08-28,4594.0,4594.0,4632.39,4566.53,4594.0,4611.600098,4620.77002,4580.27002,4594.0,22570000.0,4594.0
21973,1995-08-29,4608.44,4608.44,4625.35,4554.21,4608.44,4591.200195,4609.850098,4570.850098,4608.439941,25310000.0,4608.439941
21974,1995-08-30,4604.6,4604.57,4639.79,4582.38,4604.57,4615.5,4621.470215,4601.049805,4604.600098,23820000.0,4604.600098
21975,1995-08-31,4610.56,4610.56,4634.51,4582.38,4610.56,4605.299805,4615.839844,4599.990234000001,4610.560059,20010000.0,4610.560059
21976,1995-09-01,4647.54,4647.54,4672.19,4594.71,4647.54,4610.200195,4648.950195,4607.029785,4647.540039,21020000.0,4647.540039
21977,1995-09-05,4670.08,4670.08,4697.9,4625.7,4670.08,4660.200195,4679.22998,4645.779785,4670.080078,26870000.0,4670.080078
21978,1995-09-06,4683.81,4683.81,4716.21,4648.95,4683.81,4675.700195,4694.379883,4669.720215,4683.810059,27870000.0,4683.810059
21979,1995-09-07,4669.72,4669.72,4710.58,4640.14,4669.72,4685.200195,4688.040039,4663.740234000001,4669.720215,24360000.0,4669.720215
21980,1995-09-08,4700.72,4700.72,4722.91,4648.59,4700.72,4683.100098,4701.419922,4664.439941,4700.720215,27070000.0,4700.720215
21981,1995-09-11,4704.94,4704.94,4744.04,4672.54,4704.94,4703.5,4723.609863000001,4698.959961,4704.939941,26090000.0,4704.939941
21982,1995-09-12,4747.21,4747.21,4762.35,4689.45,4747.21,4718.700195,4747.209961,4704.240234000001,4747.209961,33210000.0,4747.209961
21983,1995-09-13,4765.52,4765.52,4801.09,4697.55,4765.52,4741.200195,4771.160156,4732.77002,4765.52002,44140000.0,4765.52002
21984,1995-09-14,4801.8,4801.8,4830.32,4731.36,4801.8,4765.5,4801.799805,4759.890136999999,4801.799805,41530000.0,4801.799805
21985,1995-09-15,4797.57,4797.57,4839.48,4762.35,4797.57,4801.799805,4815.180176,4784.540039,4797.569824,53960000.0,4797.569824
21986,1995-09-18,4780.41,4780.41,4814.01,4729.47,4780.41,4795.600098,4795.759765999999,4755.839844,4780.410156,32940000.0,4780.410156
21987,1995-09-19,4767.04,4767.04,4798.11,4734.53,4767.04,4780.799805,4781.129883,4730.549805,4767.040039,34570000.0,4767.040039
21988,1995-09-20,4792.69,4792.69,4828.46,4746.45,4792.69,4766.299805,4796.310059,4763.069824,4792.689941,52430000.0,4792.689941
21989,1995-09-21,4767.4,4767.4,4820.15,4728.75,4767.4,4788.700195,4794.140136999999,4742.839844,4767.399902,38620000.0,4767.399902
21990,1995-09-22,4764.15,4764.1,4789.44,4706.35,4764.1,4767.799805,4773.180176,4728.390136999999,4764.149902,38200000.0,4764.149902
21991,1995-09-25,4769.93,4769.93,4804.62,4728.02,4769.93,4766.299805,4769.930176,4744.640136999999,4769.930176,34520000.0,4769.930176
21992,1995-09-26,4765.6,4765.6,4816.54,4738.86,4765.6,4770.299805,4798.109863000001,4755.120117,4765.600098,35490000.0,4765.600098
21993,1995-09-27,4762.35,4762.35,4790.16,4692.98,4762.35,4763.100098,4790.160156,4692.97998,4762.350098,49210000.0,4762.350098
21994,1995-09-28,4787.64,4787.64,4810.03,4731.64,4787.64,4763.100098,4787.640136999999,4758.370117,4787.640136999999,36100000.0,4787.640136999999
21995,1995-09-29,4789.08,4789.08,4834.96,4757.65,4789.08,4787.600098,4816.540039,4781.859863000001,4789.080078,28990000.0,4789.080078
21996,1995-10-02,4761.26,4761.26,4817.98,4732.72,4761.26,4789.799805,4789.799805,4761.259765999999,4761.259765999999,29050000.0,4761.259765999999
21997,1995-10-03,4749.7,4749.7,4791.61,4702.74,4749.7,4763.100098,4767.399902,4716.100098,4749.700195,32970000.0,4749.700195
21998,1995-10-04,4740.67,4740.67,4787.27,4689.01,4740.67,4749.299805,4749.700195,4726.939941,4740.669922,33080000.0,4740.669922
21999,1995-10-05,4762.71,4762.71,4794.86,4705.63,4762.71,4740.0,4762.709961,4735.25,4762.709961,32630000.0,4762.709961
22000,1995-10-06,4769.21,4769.21,4805.7,4731.64,4769.21,4762.399902,4783.660156,4749.700195,4769.209961,25080000.0,4769.209961
22001,1995-10-09,4726.22,4726.22,4781.13,4691.54,4726.22,4767.0,4768.129883,4711.77002,4726.220215,26780000.0,4726.220215
22002,1995-10-10,4720.8,4720.8,4745.73,4638.43,4720.8,4721.5,4726.580078,4659.740234000001,4720.799805,40920000.0,4720.799805
22003,1995-10-11,4735.25,4735.25,4773.91,4686.48,4735.25,4719.0,4738.859863000001,4711.410156,4735.25,31000000.0,4735.25
22004,1995-10-12,4764.88,4764.88,4790.16,4709.24,4764.88,4737.799805,4764.879883,4735.25,4764.879883,30770000.0,4764.879883
