Date,MT Close,WSJ Close,Open,High,Low,Yahoo Close,Volume,Close
1986-06-10,1837.19,1837.19,1836.3800048828125,1852.800048828125,1816.0699462890625,1837.18994140625,13590000.0,1837.18994140625
1986-06-11,1846.07,1846.07,1842.030029296875,1854.6800537109375,1825.75,1846.0699462890625,11320000.0,1846.0699462890625
1986-06-12,1838.13,1838.13,1846.0699462890625,1851.8599853515625,1826.2900390625,1838.1300048828125,8810000.0,1838.1300048828125
1986-06-13,1874.19,1874.19,1848.219970703125,1883.2099609375,1843.9200439453125,1874.18994140625,14390000.0,1874.18994140625
1986-06-16,1871.77,1871.77,1880.52001953125,1890.6099853515625,1863.2900390625,1871.77001953125,12530000.0,1871.77001953125
1986-06-17,1865.78,1865.78,1877.6199951171875,1886.97998046875,1853.93994140625,1865.780029296875,12330000.0,1865.780029296875
1986-06-18,1868.94,1868.94,1867.8399658203125,1881.3299560546875,1843.75,1868.93994140625,12620000.0,1868.93994140625
1986-06-19,1855.86,1855.86,1864.4000244140625,1883.1199951171875,1851.4599609375,1855.8599853515625,12560000.0,1855.8599853515625
1986-06-20,1879.54,1879.54,1864.4000244140625,1882.8499755859375,1847.6400146484375,1879.5400390625,17720000.0,1879.5400390625
1986-06-23,1864.26,1864.26,1873.489990234375,1883.4000244140625,1853.3900146484375,1864.260009765625,15250000.0,1864.260009765625
1986-06-24,1875.55,1875.55,1867.4300537109375,1891.800048828125,1853.93994140625,1875.550048828125,13430000.0,1875.550048828125
1986-06-25,1885.05,1885.05,1879.5400390625,1903.3599853515625,1870.3199462890625,1885.050048828125,15320000.0,1885.050048828125
1986-06-26,1880.2,1880.2,1890.0400390625,1897.219970703125,1867.4100341796875,1880.199951171875,10900000.0,1880.199951171875
1986-06-27,1885.26,1885.26,1885.969970703125,1898.9000244140625,1871.3399658203125,1885.260009765625,10240000.0,1885.260009765625
1986-06-30,1892.72,1892.72,1884.97998046875,1908.6199951171875,1876.1199951171875,1892.719970703125,12360000.0,1892.719970703125
1986-07-01,1903.54,1903.54,1889.760009765625,1911.280029296875,1878.52001953125,1903.5400390625,15550000.0,1903.5400390625
1986-07-02,1909.03,1909.03,1905.510009765625,1922.6700439453125,1891.31005859375,1909.030029296875,12080000.0,1909.030029296875
1986-07-03,1900.87,1900.87,1911.280029296875,1918.5899658203125,1887.22998046875,1900.8699951171875,10490000.0,1900.8699951171875
1986-07-07,1838.86,1839.0,1893.97998046875,1895.530029296875,1834.0799560546875,1838.8599853515625,16480000.0,1838.8599853515625
1986-07-08,1820.73,1820.73,1822.1300048828125,1834.3599853515625,1794.989990234375,1820.72998046875,19530000.0,1820.72998046875
1986-07-09,1826.07,1826.07,1825.0799560546875,1838.5799560546875,1807.6500244140625,1826.0699462890625,15930000.0,1826.0699462890625
1986-07-10,1831.83,1831.83,1833.800048828125,1842.93994140625,1799.0699462890625,1831.8299560546875,16340000.0,1831.8299560546875
1986-07-11,1821.43,1821.43,1832.1099853515625,1840.969970703125,1810.8800048828125,1821.4300537109375,12950000.0,1821.4300537109375
1986-07-14,1793.45,1793.45,1809.3399658203125,1816.6500244140625,1785.2900390625,1793.449951171875,13140000.0,1793.449951171875
1986-07-15,1768.7,1768.7,1789.7900390625,1805.5400390625,1760.1199951171875,1768.699951171875,24310000.0,1768.699951171875
1986-07-16,1774.18,1774.18,1776.8599853515625,1794.2900390625,1759.699951171875,1774.1800537109375,16140000.0,1774.1800537109375
1986-07-17,1781.78,1781.78,1778.6800537109375,1802.72998046875,1762.0899658203125,1781.780029296875,16060000.0,1781.780029296875
1986-07-18,1777.98,1777.98,1781.3599853515625,1807.3699951171875,1754.6400146484375,1777.97998046875,21220000.0,1777.97998046875
1986-07-21,1779.11,1779.11,1774.1800537109375,1792.5999755859375,1763.9200439453125,1779.1099853515625,10040000.0,1779.1099853515625
1986-07-22,1795.13,1795.13,1777.0,1810.4599609375,1769.1199951171875,1795.1300048828125,14990000.0,1795.1300048828125
1986-07-23,1798.37,1798.37,1796.4000244140625,1813.699951171875,1780.0899658203125,1798.3699951171875,14630000.0,1798.3699951171875
1986-07-24,1791.62,1791.62,1797.81005859375,1806.81005859375,1778.6800537109375,1791.6199951171875,13040000.0,1791.6199951171875
1986-07-25,1810.04,1810.04,1799.780029296875,1821.5699462890625,1791.06005859375,1810.0400390625,11420000.0,1810.0400390625
1986-07-28,1773.9,1773.9,1806.949951171875,1815.239990234375,1760.260009765625,1773.9000244140625,15650000.0,1773.9000244140625
1986-07-29,1766.87,1766.87,1776.4300537109375,1788.949951171875,1752.949951171875,1766.8699951171875,14070000.0,1766.8699951171875
1986-07-30,1779.39,1779.39,1768.97998046875,1794.1500244140625,1741.56005859375,1779.3900146484375,22940000.0,1779.3900146484375
1986-07-31,1775.31,1775.31,1779.81005859375,1794.2900390625,1764.199951171875,1775.31005859375,14490000.0,1775.31005859375
1986-08-01,1763.64,1763.54,1775.31005859375,1788.800048828125,1753.0899658203125,1763.6400146484375,11380000.0,1763.6400146484375
1986-08-04,1769.97,1769.97,1753.0899658203125,1785.1500244140625,1730.5999755859375,1769.969970703125,16320000.0,1769.969970703125
1986-08-05,1777.0,1777.0,1787.8199462890625,1800.199951171875,1766.8699951171875,1777.0,20270000.0,1777.0
1986-08-06,1779.53,1779.53,1771.6500244140625,1788.6700439453125,1759.8399658203125,1779.530029296875,15330000.0,1779.530029296875
1986-08-07,1786.28,1786.28,1774.75,1802.02001953125,1766.1700439453125,1786.280029296875,12530000.0,1786.280029296875
1986-08-08,1782.62,1782.62,1786.4200439453125,1799.780029296875,1769.68994140625,1782.6199951171875,12850000.0,1782.6199951171875
1986-08-11,1811.16,1811.16,1786.699951171875,1824.6600341796875,1779.25,1811.1600341796875,16930000.0,1811.1600341796875
1986-08-12,1835.49,1835.49,1824.3800048828125,1840.550048828125,1804.4200439453125,1835.489990234375,15490000.0,1835.489990234375
1986-08-13,1844.49,1844.49,1836.18994140625,1860.6600341796875,1822.97998046875,1844.489990234375,17470000.0,1844.489990234375
1986-08-14,1844.91,1844.91,1844.0699462890625,1859.81005859375,1832.5400390625,1844.9100341796875,11790000.0,1844.9100341796875
1986-08-15,1855.6,1855.6,1848.1400146484375,1863.6099853515625,1829.02001953125,1855.5999755859375,15040000.0,1855.5999755859375
1986-08-18,1869.52,1869.52,1857.989990234375,1875.1400146484375,1842.6600341796875,1869.52001953125,12620000.0,1869.52001953125
1986-08-19,1862.91,1862.91,1867.550048828125,1880.199951171875,1846.8800048828125,1862.9100341796875,10990000.0,1862.9100341796875
1986-08-20,1881.33,1881.33,1861.219970703125,1889.3399658203125,1849.969970703125,1881.3299560546875,17790000.0,1881.3299560546875
1986-08-21,1881.19,1881.19,1883.719970703125,1899.469970703125,1864.31005859375,1881.18994140625,15170000.0,1881.18994140625
1986-08-22,1887.8,1880.8,1879.780029296875,1899.0400390625,1868.1099853515625,1887.800048828125,10640000.0,1887.800048828125
1986-08-25,1871.77,1871.77,1887.6500244140625,1893.4200439453125,1860.52001953125,1871.77001953125,10590000.0,1871.77001953125
1986-08-26,1904.25,1904.25,1876.550048828125,1911.280029296875,1870.5,1904.25,16880000.0,1904.25
1986-08-27,1904.53,1904.53,1904.25,1918.5899658203125,1887.800048828125,1904.530029296875,15760000.0,1904.530029296875
1986-08-28,1900.17,1900.17,1896.7900390625,1912.260009765625,1882.72998046875,1900.1700439453125,12460000.0,1900.1700439453125
1986-08-29,1898.34,1898.34,1896.9300537109375,1913.530029296875,1883.43994140625,1898.3399658203125,9580000.0,1898.3399658203125
1986-09-02,1870.36,1870.36,1903.260009765625,1913.3900146484375,1857.4200439453125,1870.3599853515625,17070000.0,1870.3599853515625
1986-09-03,1881.33,1881.33,1861.9200439453125,1888.219970703125,1852.780029296875,1881.3299560546875,16070000.0,1881.3299560546875
1986-09-04,1919.71,1919.71,1884.699951171875,1927.8699951171875,1877.25,1919.7099609375,22890000.0,1919.7099609375
1986-09-05,1899.75,1899.75,1918.72998046875,1933.3499755859375,1890.18994140625,1899.75,21020000.0,1899.75
1986-09-08,1888.64,1888.64,1889.760009765625,1907.06005859375,1866.8399658203125,1888.6400146484375,15270000.0,1888.6400146484375
1986-09-09,1884.14,1884.14,1898.3399658203125,1909.449951171875,1874.02001953125,1884.1400146484375,14460000.0,1884.1400146484375
1986-09-10,1879.5,1879.5,1885.68994140625,1897.5,1863.050048828125,1879.5,14290000.0,1879.5
1986-09-11,1792.89,1792.89,1861.6400146484375,1868.6700439453125,1780.7900390625,1792.8900146484375,30720000.0,1792.8900146484375
1986-09-12,1758.72,1758.72,1794.1500244140625,1805.4000244140625,1733.550048828125,1758.719970703125,34990000.0,1758.719970703125
1986-09-15,1767.58,1767.58,1772.9200439453125,1786.97998046875,1746.199951171875,1767.5799560546875,18220000.0,1767.5799560546875
1986-09-16,1778.54,1778.54,1763.219970703125,1785.010009765625,1739.5999755859375,1778.5400390625,14790000.0,1778.5400390625
1986-09-17,1769.4,1769.4,1780.3699951171875,1799.3499755859375,1757.8699951171875,1769.4000244140625,16470000.0,1769.4000244140625
1986-09-18,1774.18,1774.1,1763.219970703125,1789.9300537109375,1748.030029296875,1774.1800537109375,17290000.0,1774.1800537109375
1986-09-19,1762.65,1762.65,1765.469970703125,1783.0400390625,1747.6099853515625,1762.6500244140625,22560000.0,1762.6500244140625
1986-09-22,1793.45,1793.45,1771.3699951171875,1797.81005859375,1761.6700439453125,1793.449951171875,23340000.0,1793.449951171875
1986-09-23,1797.81,1797.81,1795.97998046875,1809.760009765625,1778.5400390625,1797.81005859375,21370000.0,1797.81005859375
1986-09-24,1803.29,1803.29,1798.22998046875,1820.02001953125,1786.280029296875,1803.2900390625,18210000.0,1803.2900390625
1986-09-25,1768.56,1768.56,1799.489990234375,1803.1500244140625,1753.800048828125,1768.56005859375,18930000.0,1768.56005859375
1986-09-26,1769.69,1769.69,1759.4200439453125,1788.0999755859375,1750.1400146484375,1769.68994140625,11980000.0,1769.68994140625
1986-09-29,1755.2,1755.2,1759.56005859375,1768.97998046875,1732.989990234375,1755.199951171875,14890000.0,1755.199951171875
1986-09-30,1767.58,1767.58,1761.3900146484375,1790.3499755859375,1750.1400146484375,1767.5799560546875,16390000.0,1767.5799560546875
1986-10-01,1782.9,1782.9,1775.030029296875,1805.8199462890625,1762.6500244140625,1782.9000244140625,21430000.0,1782.9000244140625
1986-10-02,1781.21,1781.21,1778.8199462890625,1796.5400390625,1767.719970703125,1781.2099609375,12120000.0,1781.2099609375
1986-10-03,1774.18,1774.18,1793.449951171875,1806.3800048828125,1761.25,1774.1800537109375,18200000.0,1774.1800537109375
1986-10-06,1784.45,1784.45,1772.9200439453125,1794.8499755859375,1763.3599853515625,1784.449951171875,11360000.0,1784.449951171875
1986-10-07,1784.45,1784.45,1787.4000244140625,1799.3499755859375,1765.18994140625,1784.449951171875,22650000.0,1784.449951171875
1986-10-08,1803.85,1803.85,1777.56005859375,1812.4300537109375,1772.219970703125,1803.8499755859375,21570000.0,1803.8499755859375
1986-10-09,1796.82,1796.82,1802.5899658203125,1824.239990234375,1785.8499755859375,1796.8199462890625,19390000.0,1796.8199462890625
1986-10-10,1793.17,1793.17,1790.9200439453125,1806.3800048828125,1780.9300537109375,1793.1700439453125,12110000.0,1793.1700439453125
1986-10-13,1798.37,1798.37,1792.5999755859375,1806.949951171875,1781.5,1798.3699951171875,6660000.0,1798.3699951171875
1986-10-14,1800.2,1800.2,1797.6700439453125,1816.510009765625,1783.3199462890625,1800.199951171875,17490000.0,1800.199951171875
1986-10-15,1831.69,1831.69,1799.2099609375,1835.77001953125,1792.1800537109375,1831.68994140625,18260000.0,1831.68994140625
1986-10-16,1836.19,1836.19,1835.489990234375,1852.6400146484375,1819.1800537109375,1836.18994140625,19860000.0,1836.18994140625
1986-10-17,1837.04,1837.04,1829.43994140625,1844.9100341796875,1817.0699462890625,1837.0400390625,19920000.0,1837.0400390625
1986-10-20,1811.02,1811.02,1821.2900390625,1826.6300048828125,1793.8699951171875,1811.02001953125,14550000.0,1811.02001953125
1986-10-21,1805.68,1805.68,1811.02001953125,1822.97998046875,1792.0400390625,1805.6800537109375,14770000.0,1805.6800537109375
1986-10-22,1808.35,1808.35,1803.5699462890625,1821.2900390625,1793.5899658203125,1808.3499755859375,14500000.0,1808.3499755859375
1986-10-23,1834.93,1834.93,1812.1500244140625,1845.050048828125,1806.949951171875,1834.9300537109375,18630000.0,1834.9300537109375
1986-10-24,1832.36,1832.26,1836.3299560546875,1851.6600341796875,1821.7099609375,1832.3599853515625,14980000.0,1832.3599853515625
1986-10-27,1841.82,1841.82,1834.0799560546875,1850.1099853515625,1817.489990234375,1841.8199462890625,21220000.0,1841.8199462890625
1986-10-28,1845.47,1845.47,1843.6400146484375,1863.469970703125,1830.989990234375,1845.469970703125,17730000.0,1845.469970703125
1986-10-29,1851.8,1851.8,1841.5400390625,1863.3299560546875,1834.510009765625,1851.800048828125,17970000.0,1851.800048828125
1986-10-30,1878.37,1878.37,1880.199951171875,1894.68994140625,1862.77001953125,1878.3699951171875,26230000.0,1878.3699951171875
1986-10-31,1877.71,1877.81,1875.280029296875,1891.72998046875,1858.1300048828125,1877.7099609375,18230000.0,1877.7099609375
1986-11-03,1894.26,1894.26,1880.6199951171875,1902.280029296875,1870.780029296875,1894.260009765625,18350000.0,1894.260009765625
1986-11-04,1892.44,1892.44,1884.280029296875,1902.0,1873.8800048828125,1892.43994140625,19280000.0,1892.43994140625
1986-11-05,1899.04,1899.04,1886.1099853515625,1911.1400146484375,1876.550048828125,1899.0400390625,24120000.0,1899.0400390625
1986-11-06,1891.59,1891.59,1891.72998046875,1907.47998046875,1868.949951171875,1891.5899658203125,22560000.0,1891.5899658203125
1986-11-07,1886.53,1886.53,1885.68994140625,1899.469970703125,1870.780029296875,1886.530029296875,16640000.0,1886.530029296875
1986-11-10,1892.29,1892.29,1883.43994140625,1901.010009765625,1871.199951171875,1892.2900390625,17700000.0,1892.2900390625
1986-11-11,1895.95,1895.95,1891.5899658203125,1904.949951171875,1882.449951171875,1895.949951171875,14570000.0,1895.949951171875
1986-11-12,1893.7,1893.7,1898.9000244140625,1909.31005859375,1876.969970703125,1893.699951171875,15320000.0,1893.699951171875
1986-11-13,1862.2,1862.2,1893.1400146484375,1901.010009765625,1857.280029296875,1862.199951171875,20160000.0,1862.199951171875
1986-11-14,1873.59,1873.59,1861.219970703125,1883.5699462890625,1848.280029296875,1873.5899658203125,14140000.0,1873.5899658203125
1986-11-17,1860.52,1860.52,1857.0,1879.9200439453125,1846.739990234375,1860.52001953125,16290000.0,1860.52001953125
1986-11-18,1817.21,1817.21,1854.3299560546875,1864.31005859375,1806.52001953125,1817.2099609375,22060000.0,1817.2099609375
1986-11-19,1826.63,1826.63,1811.5899658203125,1838.02001953125,1797.0999755859375,1826.6300048828125,23170000.0,1826.6300048828125
1986-11-20,1860.66,1860.66,1841.5400390625,1866.280029296875,1823.1199951171875,1860.6600341796875,25290000.0,1860.6600341796875
1986-11-21,1893.56,1893.56,1864.030029296875,1901.8599853515625,1853.0699462890625,1893.56005859375,27640000.0,1893.56005859375
1986-11-24,1906.07,1906.07,1887.6500244140625,1921.4000244140625,1879.0799560546875,1906.0699462890625,21930000.0,1906.0699462890625
1986-11-25,1912.12,1912.12,1906.780029296875,1922.81005859375,1890.0400390625,1912.1199951171875,22490000.0,1912.1199951171875
1986-11-26,1916.76,1916.76,1908.4599609375,1926.4599609375,1895.1099853515625,1916.760009765625,16240000.0,1916.760009765625
1986-11-28,1914.23,1914.23,1917.1800537109375,1923.510009765625,1903.8199462890625,1914.22998046875,7670000.0,1914.22998046875
1986-12-01,1912.54,1912.54,1900.1700439453125,1915.9100341796875,1880.47998046875,1912.5400390625,14650000.0,1912.5400390625
1986-12-02,1955.57,1955.57,1920.699951171875,1958.800048828125,1914.9300537109375,1955.5699462890625,27360000.0,1955.5699462890625
1986-12-03,1947.27,1947.27,1947.550048828125,1971.739990234375,1933.9100341796875,1947.27001953125,23250000.0,1947.27001953125
1986-12-04,1939.68,1939.68,1945.43994140625,1963.300048828125,1930.260009765625,1939.6800537109375,15620000.0,1939.6800537109375
1986-12-05,1925.06,1924.78,1938.4100341796875,1950.219970703125,1911.699951171875,1925.06005859375,15450000.0,1925.06005859375
1986-12-08,1930.26,1930.26,1925.47998046875,1946.7099609375,1906.9200439453125,1930.260009765625,15430000.0,1930.260009765625
1986-12-09,1916.9,1916.9,1931.52001953125,1939.8199462890625,1909.8699951171875,1916.9000244140625,12940000.0,1916.9000244140625
1986-12-10,1932.93,1932.93,1913.6700439453125,1943.050048828125,1908.3199462890625,1932.9300537109375,16970000.0,1932.9300537109375
1986-12-11,1923.65,1923.65,1940.0999755859375,1947.4100341796875,1904.81005859375,1923.6500244140625,19460000.0,1923.6500244140625
1986-12-12,1912.26,1912.26,1921.260009765625,1932.0899658203125,1904.3900146484375,1912.260009765625,17110000.0,1912.260009765625
1986-12-15,1922.81,1922.81,1901.010009765625,1925.3399658203125,1887.0899658203125,1922.81005859375,18450000.0,1922.81005859375
1986-12-16,1936.16,1936.16,1923.6500244140625,1942.9100341796875,1912.4000244140625,1936.1600341796875,20440000.0,1936.1600341796875
1986-12-17,1918.31,1918.31,1926.5999755859375,1937.5699462890625,1909.449951171875,1918.31005859375,17060000.0,1918.31005859375
1986-12-18,1912.82,1912.82,1916.199951171875,1927.02001953125,1900.1700439453125,1912.8199462890625,18310000.0,1912.8199462890625
1986-12-19,1928.85,1928.85,1914.6500244140625,1935.1800537109375,1899.8900146484375,1928.8499755859375,48550000.0,1928.8499755859375
1986-12-22,1926.18,1926.18,1921.9599609375,1938.8399658203125,1907.760009765625,1926.1800537109375,26260000.0,1926.1800537109375
1986-12-23,1914.37,1914.37,1924.2099609375,1933.77001953125,1902.280029296875,1914.3699951171875,28850000.0,1914.3699951171875
1986-12-24,1926.88,1926.88,1913.949951171875,1937.5699462890625,1910.010009765625,1926.8800048828125,14500000.0,1926.8800048828125
1986-12-26,1930.4,1930.4,1927.5899658203125,1939.1199951171875,1919.7099609375,1930.4000244140625,4850000.0,1930.4000244140625
1986-12-29,1912.12,1912.12,1925.199951171875,1931.3800048828125,1904.530029296875,1912.1199951171875,2530000.0,1912.1199951171875
1986-12-30,1908.61,1908.61,1911.1400146484375,1920.699951171875,1894.68994140625,1908.6099853515625,12350000.0,1908.6099853515625
1986-12-31,1895.95,1895.95,1909.030029296875,1920.4200439453125,1885.4000244140625,1895.949951171875,13930000.0,1895.949951171875
1987-01-02,1927.31,1927.31,1900.5899658203125,1933.489990234375,1897.3599853515625,1927.31005859375,10860000.0,1927.31005859375
1987-01-05,1971.32,1971.32,1944.8800048828125,1980.739990234375,1936.5899658203125,1971.3199462890625,25260000.0,1971.3199462890625
1987-01-06,1974.83,1974.83,1978.3499755859375,1993.81005859375,1961.9000244140625,1974.8299560546875,28560000.0,1974.8299560546875
1987-01-07,1993.95,1993.95,1971.8800048828125,2003.0899658203125,1965.68994140625,1993.949951171875,22550000.0,1993.949951171875
1987-01-08,2002.25,2002.25,1996.77001953125,2014.199951171875,1975.9599609375,2002.25,25350000.0,2002.25
1987-01-09,2005.91,2005.91,1998.8800048828125,2021.6500244140625,1988.6099853515625,2005.9100341796875,24950000.0,2005.9100341796875
1987-01-12,2009.42,2009.42,1997.3299560546875,2022.0799560546875,1987.6300048828125,2009.4200439453125,25240000.0,2009.4200439453125
1987-01-13,2012.94,2012.94,2006.6099853515625,2027.1400146484375,1994.52001953125,2012.93994140625,23380000.0,2012.93994140625
1987-01-14,2035.01,2035.01,2012.93994140625,2046.260009765625,2003.93994140625,2035.010009765625,25120000.0,2035.010009765625
1987-01-15,2070.73,2070.73,2044.7099609375,2091.25,2030.7900390625,2070.72998046875,32960000.0,2070.72998046875
1987-01-16,2076.63,2076.63,2073.1201171875,2099.68994140625,2054.56005859375,2076.6298828125,34850000.0,2076.6298828125
1987-01-19,2102.5,2102.5,2067.070068359375,2112.489990234375,2051.320068359375,2102.5,21950000.0,2102.5
1987-01-20,2104.47,2104.47,2110.659912109375,2131.610107421875,2082.5400390625,2104.469970703125,30120000.0,2104.469970703125
1987-01-21,2094.07,2094.06,2088.43994140625,2123.8798828125,2079.02001953125,2094.070068359375,24010000.0,2094.070068359375
1987-01-22,2145.67,2145.67,2090.830078125,2151.860107421875,2083.659912109375,2145.669921875,22940000.0,2145.669921875
1987-01-23,2101.52,2101.52,2158.4599609375,2214.570068359375,2062.85009765625,2101.52001953125,40930000.0,2101.52001953125
1987-01-26,2107.28,2107.28,2103.6298828125,2125.419921875,2079.719970703125,2107.280029296875,18300000.0,2107.280029296875
1987-01-27,2150.45,2150.45,2121.47998046875,2160.85009765625,2110.239990234375,2150.449951171875,21710000.0,2150.449951171875
1987-01-28,2163.39,2163.39,2162.679931640625,2181.10009765625,2136.389892578125,2163.389892578125,25340000.0,2163.389892578125
1987-01-29,2160.01,2160.01,2178.14990234375,2193.340087890625,2139.199951171875,2160.010009765625,25130000.0,2160.010009765625
1987-01-30,2158.04,2158.04,2158.320068359375,2173.510009765625,2127.669921875,2158.0400390625,27150000.0,2158.0400390625
1987-02-02,2179.42,2179.42,2152.97998046875,2193.6201171875,2142.14990234375,2179.419921875,22760000.0,2179.419921875
1987-02-03,2168.45,2168.45,2187.989990234375,2201.2099609375,2159.72998046875,2168.449951171875,25810000.0,2168.449951171875
1987-02-04,2191.23,2191.23,2176.8798828125,2198.39990234375,2154.669921875,2191.22998046875,27710000.0,2191.22998046875
1987-02-05,2201.49,2201.49,2201.489990234375,2223.280029296875,2174.6298828125,2201.489990234375,33750000.0,2201.489990234375
1987-02-06,2186.87,2186.87,2198.5400390625,2213.300048828125,2176.320068359375,2186.8701171875,18680000.0,2186.8701171875
1987-02-09,2176.74,2176.74,2183.2099609375,2195.72998046875,2157.89990234375,2176.739990234375,14690000.0,2176.739990234375
1987-02-10,2158.04,2158.04,2172.3798828125,2183.6298828125,2134.419921875,2158.0400390625,18730000.0,2158.0400390625
1987-02-11,2171.96,2171.96,2159.72998046875,2182.510009765625,2145.530029296875,2171.9599609375,17050000.0,2171.9599609375
1987-02-12,2165.78,2165.78,2181.3798828125,2203.179931640625,2146.090087890625,2165.780029296875,23630000.0,2165.780029296875
1987-02-13,2183.35,2183.35,2161.0,2201.35009765625,2148.760009765625,2183.35009765625,25130000.0,2183.35009765625
1987-02-17,2237.49,2237.49,2192.77001953125,2242.409912109375,2184.89990234375,2237.489990234375,24590000.0,2237.489990234375
1987-02-18,2237.63,2237.63,2254.639892578125,2266.449951171875,2213.159912109375,2237.6298828125,29600000.0,2237.6298828125
1987-02-19,2244.09,2244.09,2239.8798828125,2263.219970703125,2212.320068359375,2244.090087890625,24720000.0,2244.090087890625
1987-02-20,2235.24,2235.24,2247.75,2260.1201171875,2220.889892578125,2235.239990234375,27570000.0,2235.239990234375
1987-02-23,2216.54,2216.54,2235.93994140625,2249.860107421875,2186.300048828125,2216.5400390625,24130000.0,2216.5400390625
1987-02-24,2223.28,2223.28,2221.030029296875,2244.090087890625,2202.6201171875,2223.280029296875,17350000.0,2223.280029296875
1987-02-25,2226.24,2226.24,2223.139892578125,2248.590087890625,2209.360107421875,2226.239990234375,18600000.0,2226.239990234375
1987-02-26,2216.68,2216.68,2223.989990234375,2239.31005859375,2196.7099609375,2216.679931640625,17920000.0,2216.679931640625
1987-02-27,2223.99,2223.98,2220.330078125,2237.909912109375,2204.8701171875,2223.989990234375,16540000.0,2223.989990234375
1987-03-02,2220.47,2220.47,2228.2099609375,2242.550048828125,2209.080078125,2220.469970703125,16590000.0,2220.469970703125
1987-03-03,2226.52,2226.52,2224.409912109375,2240.43994140625,2209.929931640625,2226.52001953125,14570000.0,2226.52001953125
1987-03-04,2257.45,2257.45,2238.610107421875,2270.110107421875,2226.239990234375,2257.449951171875,22300000.0,2257.449951171875
1987-03-05,2276.43,2276.43,2270.25,2295.699951171875,2253.93994140625,2276.429931640625,21320000.0,2276.429931640625
1987-03-06,2280.23,2280.23,2281.919921875,2298.22998046875,2256.469970703125,2280.22998046875,18490000.0,2280.22998046875
1987-03-09,2260.12,2260.12,2270.389892578125,2279.669921875,2238.610107421875,2260.1201171875,14440000.0,2260.1201171875
1987-03-10,2280.09,2280.09,2257.31005859375,2289.929931640625,2246.47998046875,2280.090087890625,15680000.0,2280.090087890625
1987-03-11,2268.98,2268.98,2294.010009765625,2302.169921875,2256.469970703125,2268.97998046875,21850000.0,2268.97998046875
1987-03-12,2267.34,2267.34,2269.419921875,2288.14990234375,2250.139892578125,2267.340087890625,18630000.0,2267.340087890625
1987-03-13,2258.66,2258.66,2272.159912109375,2282.389892578125,2245.030029296875,2258.659912109375,15740000.0,2258.659912109375
1987-03-16,2248.44,2248.44,2251.419921875,2263.639892578125,2224.860107421875,2248.43994140625,13720000.0,2248.43994140625
1987-03-17,2284.8,2284.8,2246.159912109375,2287.780029296875,2238.2099609375,2284.800048828125,19790000.0,2284.800048828125
1987-03-18,2286.93,2286.93,2299.010009765625,2315.199951171875,2262.219970703125,2286.929931640625,25790000.0,2286.929931640625
1987-03-19,2299.57,2299.57,2281.389892578125,2310.64990234375,2270.169921875,2299.570068359375,15830000.0,2299.570068359375
1987-03-20,2333.52,2333.52,2310.64990234375,2342.050048828125,2295.030029296875,2333.52001953125,30530000.0,2333.52001953125
1987-03-23,2363.78,2363.78,2337.5,2373.010009765625,2322.43994140625,2363.780029296875,24730000.0,2363.780029296875
1987-03-24,2369.18,2369.18,2370.169921875,2387.360107421875,2348.010009765625,2369.179931640625,26400000.0,2369.179931640625
1987-03-25,2363.49,2363.49,2366.760009765625,2383.52001953125,2344.4599609375,2363.489990234375,19090000.0,2363.489990234375
1987-03-26,2372.59,2372.59,2374.860107421875,2399.570068359375,2359.3798828125,2372.590087890625,19460000.0,2372.590087890625
1987-03-27,2335.8,2335.8,2378.550048828125,2386.64990234375,2326.989990234375,2335.800048828125,18720000.0,2335.800048828125
1987-03-30,2278.41,2278.41,2243.0400390625,2303.409912109375,2230.260009765625,2278.409912109375,28680000.0,2278.409912109375
1987-03-31,2304.69,2304.69,2296.02001953125,2315.47998046875,2271.31005859375,2304.68994140625,18570000.0,2304.68994140625
1987-04-01,2316.05,2316.05,2277.1298828125,2325.139892578125,2271.159912109375,2316.050048828125,21100000.0,2316.050048828125
1987-04-02,2320.45,2320.45,2328.550048828125,2347.590087890625,2299.2900390625,2320.449951171875,22570000.0,2320.449951171875
1987-04-03,2390.34,2390.34,2321.590087890625,2402.409912109375,2307.669921875,2390.340087890625,27410000.0,2390.340087890625
1987-04-06,2405.54,2405.54,2407.530029296875,2425.0,2384.800048828125,2405.5400390625,22240000.0,2405.5400390625
1987-04-07,2360.94,2360.94,2401.280029296875,2428.409912109375,2352.840087890625,2360.93994140625,26140000.0,2360.93994140625
1987-04-08,2372.16,2372.16,2371.590087890625,2396.159912109375,2342.610107421875,2372.159912109375,23220000.0,2372.159912109375
1987-04-09,2339.2,2339.2,2375.989990234375,2383.81005859375,2320.60009765625,2339.199951171875,22680000.0,2339.199951171875
1987-04-10,2338.78,2338.78,2323.43994140625,2358.659912109375,2305.110107421875,2338.780029296875,24670000.0,2338.780029296875
1987-04-13,2287.07,2287.07,2332.389892578125,2355.679931640625,2278.409912109375,2287.070068359375,31990000.0,2287.070068359375
1987-04-14,2252.98,2252.98,2275.7099609375,2293.889892578125,2213.639892578125,2252.97998046875,41890000.0,2252.97998046875
1987-04-15,2282.95,2282.95,2285.800048828125,2307.530029296875,2243.320068359375,2282.949951171875,29570000.0,2282.949951171875
1987-04-16,2275.99,2275.99,2296.590087890625,2320.8798828125,2264.6298828125,2275.989990234375,29940000.0,2275.989990234375
